Id_comercio,periodo_fecha,Categoria_comercio,Ciudad,segmento_final_nombre,cantidad transacciones,ticket_promedio,monto_estimado_mes,comision_estimada_mes
XQUXSSSXWD,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,138038.46153846153,1794500.0,89725.0
XQUXSSSXWD,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,20,138038.46153846153,2760769.2307692305,138038.46153846153
XR2VR0FUL7,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,346518.51851851854,2425629.6296296297,121281.48148148149
XR2VR0FUL7,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,346518.51851851854,693037.0370370371,34651.851851851854
XR2VR0FUL7,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,22,346518.51851851854,7623407.407407408,381170.3703703704
XR2VR0FUL7,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,346518.51851851854,3811703.703703704,190585.1851851852
XR2VR0FUL7,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,346518.51851851854,1386074.0740740742,69303.70370370371
XR2VR0FUL7,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,346518.51851851854,2772148.1481481483,138607.40740740742
XS1FWOU305,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XS1FWOU305,2021-04-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XS3T7BMZCX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,580171.4285714285,580171.4285714285,29008.571428571428
XS3T7BMZCX,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,580171.4285714285,580171.4285714285,29008.571428571428
XS3T7BMZCX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,12,580171.4285714285,6962057.142857142,348102.8571428571
XS9U4ZQQNF,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,126166.66666666667,252333.33333333334,12616.666666666668
XS9U4ZQQNF,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,3,126166.66666666667,378500.0,18925.0
XS9U4ZQQNF,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,126166.66666666667,126166.66666666667,6308.333333333334
XSO21FZGJ5,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,278500.0,278500.0,13925.0
XSO21FZGJ5,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,278500.0,557000.0,27850.0
XSO21FZGJ5,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,278500.0,557000.0,27850.0
XSO21FZGJ5,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,278500.0,278500.0,13925.0
XSWS4LIURY,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,675333.3333333334,4052000.0,202600.0
XSWS4LIURY,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,675333.3333333334,675333.3333333334,33766.66666666667
XSWS4LIURY,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,675333.3333333334,1350666.6666666667,67533.33333333334
XTDJXBFIRF,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,17157.5,34315.0,1715.75
XTDJXBFIRF,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,17157.5,34315.0,1715.75
XTDJXBFIRF,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,17157.5,17157.5,857.875
XTDJXBFIRF,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,17157.5,17157.5,857.875
XTDJXBFIRF,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,17157.5,34315.0,1715.75
XTO4EB36AV,2021-03-01,Turismo y entretenimiento,Bogotá D.C.,Valor medio-alto,3,106325.5,318976.5,15948.825
XTO4EB36AV,2021-05-01,Turismo y entretenimiento,Bogotá D.C.,Valor medio-alto,1,106325.5,106325.5,5316.275000000001
XU0IUP9KKQ,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,75357.14285714286,150714.2857142857,7535.714285714286
XU0IUP9KKQ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,26,75357.14285714286,1959285.7142857143,97964.28571428572
XU5ZWOY484,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XUTMKNYV8Z,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XUY0R8C6CL,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,101279.0,506395.0,25319.75
XUY0R8C6CL,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,101279.0,810232.0,40511.600000000006
XUY0R8C6CL,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,101279.0,708953.0,35447.65
XV0V0F0ZAN,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,93250.0,93250.0,4662.5
XV0V0F0ZAN,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,3,93250.0,279750.0,13987.5
XV11L5MDCX,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,1,202000.0,202000.0,10100.0
XVB7GIBP4H,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,9,94331.91489361702,848987.2340425532,42449.361702127666
XVB7GIBP4H,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,8,94331.91489361702,754655.3191489362,37732.76595744681
XVB7GIBP4H,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,10,94331.91489361702,943319.1489361703,47165.95744680852
XVB7GIBP4H,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,20,94331.91489361702,1886638.2978723405,94331.91489361704
XW286YKUO1,2021-02-01,Comercio detallista,Cali,Valor medio,2,63525.0,127050.0,6352.5
XWTP7DEZ5C,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,271915.625,1631493.75,81574.6875
XWTP7DEZ5C,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,12,271915.625,3262987.5,163149.375
XWTP7DEZ5C,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,271915.625,815746.875,40787.34375
XWTP7DEZ5C,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,271915.625,2991071.875,149553.59375
XXEQIFGOTK,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,2,118727.27272727272,237454.54545454544,11872.727272727272
XXEQIFGOTK,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,118727.27272727272,474909.0909090909,23745.454545454544
XXEQIFGOTK,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,2,118727.27272727272,237454.54545454544,11872.727272727272
XXEQIFGOTK,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,3,118727.27272727272,356181.8181818182,17809.090909090908
XXHDT3K0BH,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,17,251364.86486486485,4273202.702702703,213660.13513513515
XXHDT3K0BH,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,251364.86486486485,1508189.189189189,75409.45945945945
XXHDT3K0BH,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,18,251364.86486486485,4524567.567567567,226228.37837837837
XXHDT3K0BH,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,15,251364.86486486485,3770472.972972973,188523.64864864864
XXHDT3K0BH,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,251364.86486486485,2010918.9189189188,100545.94594594595
XXHDT3K0BH,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,251364.86486486485,2513648.6486486485,125682.43243243243
XXT5K6PV0X,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,128,38985.0,4990080.0,249504.0
XXT5K6PV0X,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,121,38985.0,4717185.0,235859.25
XXT5K6PV0X,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,91,38985.0,3547635.0,177381.75
XXT5K6PV0X,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,110,38985.0,4288350.0,214417.5
XXT5K6PV0X,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,141,38985.0,5496885.0,274844.25
XXT5K6PV0X,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,149,38985.0,5808765.0,290438.25
XXZPCJQ1FK,2021-02-01,Turismo y entretenimiento,Bogotá D.C.,Valor medio-alto,15,1147484.1666666667,17212262.5,860613.125
XXZPCJQ1FK,2021-03-01,Turismo y entretenimiento,Bogotá D.C.,Valor medio-alto,3,1147484.1666666667,3442452.5,172122.625
XXZPCJQ1FK,2021-05-01,Turismo y entretenimiento,Bogotá D.C.,Valor medio-alto,6,1147484.1666666667,6884905.0,344245.25
XYDUZL5JA6,2021-03-01,Transporte,Bogotá D.C.,Valor medio,3,4333.333333333333,13000.0,650.0
XYJCNMO7IK,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,26000.0,52000.0,2600.0
XZNO0JPN8I,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
Y0B19CCIO3,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,95125.0,380500.0,19025.0
Y0B19CCIO3,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,95125.0,475625.0,23781.25
Y0B19CCIO3,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,95125.0,665875.0,33293.75
Y0S8ICZCMH,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,17,88865.21739130435,1510708.695652174,75535.4347826087
Y0S8ICZCMH,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,88865.21739130435,622056.5217391305,31102.826086956527
Y0S8ICZCMH,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,22,88865.21739130435,1955034.7826086958,97751.7391304348
Y16TUWHTS0,2021-01-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,7,40595.454545454544,284168.1818181818,14208.409090909092
Y16TUWHTS0,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,3,40595.454545454544,121786.36363636363,6089.318181818182
Y16TUWHTS0,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,3,40595.454545454544,121786.36363636363,6089.318181818182
Y16TUWHTS0,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,4,40595.454545454544,162381.81818181818,8119.090909090909
Y16TUWHTS0,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,5,40595.454545454544,202977.2727272727,10148.863636363636
Y1TPGZCN33,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,87000.0,174000.0,8700.0
Y1TPGZCN33,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,87000.0,87000.0,4350.0
Y2S9P5S3TO,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,590047.8260869565,2950239.1304347827,147511.95652173914
Y2S9P5S3TO,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,590047.8260869565,1180095.652173913,59004.782608695656
Y2S9P5S3TO,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,590047.8260869565,3540286.9565217393,177014.34782608697
Y2S9P5S3TO,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,590047.8260869565,1180095.652173913,59004.782608695656
Y2S9P5S3TO,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,590047.8260869565,4720382.608695652,236019.13043478262
Y2U8MDM147,2021-02-01,Transporte,Cali,Valor medio,1,75500.0,75500.0,3775.0
Y2U8MDM147,2021-03-01,Transporte,Cali,Valor medio,1,75500.0,75500.0,3775.0
Y3CHZKAXFE,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,271157.8947368421,2711578.9473684207,135578.94736842104
Y3CHZKAXFE,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,271157.8947368421,1355789.4736842103,67789.47368421052
Y3CHZKAXFE,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,271157.8947368421,1084631.5789473683,54231.57894736842
Y3CW1ZFJLG,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,4,79430.0,317720.0,15886.0
Y3CW1ZFJLG,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,79430.0,79430.0,3971.5
Y434HNQZGK,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,165400.0,496200.0,24810.0
Y434HNQZGK,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,165400.0,165400.0,8270.0
Y434HNQZGK,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,165400.0,165400.0,8270.0
Y4KYU2TNXW,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,66934.375,669343.75,33467.1875
Y4KYU2TNXW,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,66934.375,736278.125,36813.90625
Y4KYU2TNXW,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,66934.375,736278.125,36813.90625
Y4NQNW0AC0,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
Y4NQNW0AC0,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
Y5HHK9BKIS,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,154421.05263157896,308842.1052631579,15442.105263157897
Y5HHK9BKIS,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,154421.05263157896,772105.2631578948,38605.26315789474
Y5HHK9BKIS,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,12,154421.05263157896,1853052.6315789474,92652.63157894737
Y6PLVL4W9T,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,334333.3333333333,668666.6666666666,33433.333333333336
Y6PLVL4W9T,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,334333.3333333333,334333.3333333333,16716.666666666668
Y7GBTUU13Z,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
Y8FNUXBY06,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,1,370550.0,370550.0,18527.5
Y8FNUXBY06,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,7,370550.0,2593850.0,129692.5
Y8FNUXBY06,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,10,370550.0,3705500.0,185275.0
Y9CBMOM7E4,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,19200.0,38400.0,1920.0
Y9CBMOM7E4,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,19200.0,57600.0,2880.0
Y9PW1RP11T,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,479064.89361702127,1437194.6808510637,71859.73404255319
Y9PW1RP11T,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,18,479064.89361702127,8623168.085106382,431158.40425531915
Y9PW1RP11T,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,479064.89361702127,3353454.255319149,167672.71276595746
Y9PW1RP11T,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,19,479064.89361702127,9102232.978723405,455111.64893617027
Y9PYKJMSKL,2021-03-01,Alimentos y bebidas,El Rosal,Valor medio-alto,13,42266.666666666664,549466.6666666666,27473.333333333332
Y9PYKJMSKL,2021-04-01,Alimentos y bebidas,El Rosal,Valor medio-alto,13,42266.666666666664,549466.6666666666,27473.333333333332
Y9PYKJMSKL,2021-05-01,Alimentos y bebidas,El Rosal,Valor medio-alto,13,42266.666666666664,549466.6666666666,27473.333333333332
Y9UY89MHFL,2021-02-01,Reparación y limpieza,Soacha,Valor medio-alto,1,970666.6666666666,970666.6666666666,48533.333333333336
Y9UY89MHFL,2021-03-01,Reparación y limpieza,Soacha,Valor medio-alto,1,970666.6666666666,970666.6666666666,48533.333333333336
Y9UY89MHFL,2021-05-01,Reparación y limpieza,Soacha,Valor medio-alto,1,970666.6666666666,970666.6666666666,48533.333333333336
Y9ZY47K65Q,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,4,24957.14285714286,99828.57142857143,4991.4285714285725
Y9ZY47K65Q,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,7,24957.14285714286,174700.0,8735.0
Y9ZY47K65Q,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,10,24957.14285714286,249571.42857142858,12478.57142857143
YBX7WUYL08,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,148000.0,296000.0,14800.0
YBX7WUYL08,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,148000.0,148000.0,7400.0
YBX7WUYL08,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,148000.0,444000.0,22200.0
YBXQCJO25P,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
YD9B6YOR9J,2021-02-01,Servicios,Chía,Valor medio,1,2000.0,2000.0,100.0
YDR926Y273,2021-01-01,Comercio detallista,Bogotá D.C.,Valor alto,6,288588.28571428574,1731529.7142857146,86576.48571428574
YDR926Y273,2021-02-01,Comercio detallista,Bogotá D.C.,Valor alto,8,288588.28571428574,2308706.285714286,115435.3142857143
YDR926Y273,2021-03-01,Comercio detallista,Bogotá D.C.,Valor alto,8,288588.28571428574,2308706.285714286,115435.3142857143
YDR926Y273,2021-04-01,Comercio detallista,Bogotá D.C.,Valor alto,5,288588.28571428574,1442941.4285714286,72147.07142857143
YDR926Y273,2021-05-01,Comercio detallista,Bogotá D.C.,Valor alto,8,288588.28571428574,2308706.285714286,115435.3142857143
YDWA46YVP5,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,3,52433.333333333336,157300.0,7865.0
YDWA46YVP5,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,2,52433.333333333336,104866.66666666667,5243.333333333334
YDWA46YVP5,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,4,52433.333333333336,209733.33333333334,10486.666666666668
YE3A0IFGJO,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,7,84861.11111111111,594027.7777777778,29701.38888888889
YE3A0IFGJO,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,4,84861.11111111111,339444.44444444444,16972.222222222223
YE3A0IFGJO,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,7,84861.11111111111,594027.7777777778,29701.38888888889
YE8VJSFBRA,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,5,137307.38461538462,686536.9230769231,34326.846153846156
YE8VJSFBRA,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,6,137307.38461538462,823844.3076923077,41192.21538461539
YE8VJSFBRA,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,137307.38461538462,274614.76923076925,13730.738461538464
YEAETSODU7,2021-01-01,Comercio detallista,Soacha,Valor medio-alto,2,428408.82352941175,856817.6470588235,42840.882352941175
YEAETSODU7,2021-02-01,Comercio detallista,Soacha,Valor medio-alto,4,428408.82352941175,1713635.294117647,85681.76470588235
YEAETSODU7,2021-03-01,Comercio detallista,Soacha,Valor medio-alto,2,428408.82352941175,856817.6470588235,42840.882352941175
YEAETSODU7,2021-04-01,Comercio detallista,Soacha,Valor medio-alto,7,428408.82352941175,2998861.7647058824,149943.08823529413
YEAETSODU7,2021-05-01,Comercio detallista,Soacha,Valor medio-alto,2,428408.82352941175,856817.6470588235,42840.882352941175
YES4YJY4DM,2021-01-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
YFM846S4FY,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,424800.0,849600.0,42480.0
YFM846S4FY,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,424800.0,424800.0,21240.0
YFM846S4FY,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,424800.0,849600.0,42480.0
YFRIC383O0,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,134000.0,268000.0,13400.0
YFRIC383O0,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,134000.0,134000.0,6700.0
YGUS318FTV,2021-01-01,Reparación y limpieza,Soacha,Valor medio-alto,1,140915.61538461538,140915.61538461538,7045.780769230769
YGUS318FTV,2021-02-01,Reparación y limpieza,Soacha,Valor medio-alto,12,140915.61538461538,1690987.3846153845,84549.36923076923
YGUS318FTV,2021-03-01,Reparación y limpieza,Soacha,Valor medio-alto,18,140915.61538461538,2536481.076923077,126824.05384615385
YGUS318FTV,2021-04-01,Reparación y limpieza,Soacha,Valor medio-alto,21,140915.61538461538,2959227.923076923,147961.39615384614
YGUS318FTV,2021-05-01,Reparación y limpieza,Soacha,Valor medio-alto,26,140915.61538461538,3663806.0,183190.30000000002
YH15L57MZT,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,266282.60869565216,1331413.0434782607,66570.65217391304
YH15L57MZT,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,266282.60869565216,798847.8260869565,39942.39130434783
YH15L57MZT,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,266282.60869565216,1863978.2608695652,93198.91304347827
YH15L57MZT,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,266282.60869565216,2130260.8695652173,106513.04347826086
YHX81Y07KA,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,71000.0,142000.0,7100.0
YI01TV7PPM,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,118867.32673267326,832071.2871287129,41603.56435643564
YI01TV7PPM,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,32,118867.32673267326,3803754.4554455443,190187.72277227722
YI01TV7PPM,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,32,118867.32673267326,3803754.4554455443,190187.72277227722
YI01TV7PPM,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,30,118867.32673267326,3566019.801980198,178300.9900990099
YJMN8TXK40,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,93043.1914893617,558259.1489361703,27912.957446808516
YJMN8TXK40,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,18,93043.1914893617,1674777.4468085107,83738.87234042554
YJMN8TXK40,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,23,93043.1914893617,2139993.4042553194,106999.67021276598
YJNZTJMRA7,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,79,52909.46859903382,4179848.0193236717,208992.4009661836
YJNZTJMRA7,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,37,52909.46859903382,1957650.3381642513,97882.51690821256
YJNZTJMRA7,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,91,52909.46859903382,4814761.642512077,240738.0821256039
YJUQRBWWIP,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,1,422400.0,422400.0,21120.0
YJUQRBWWIP,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,422400.0,844800.0,42240.0
YJUQRBWWIP,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,422400.0,422400.0,21120.0
YJUQRBWWIP,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,422400.0,422400.0,21120.0
YKBUAR07QT,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,1,1000.0,1000.0,50.0
YKSLBASSHW,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,6,299189.4736842105,1795136.842105263,89756.84210526315
YKSLBASSHW,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,9,299189.4736842105,2692705.2631578944,134635.26315789472
YKSLBASSHW,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,4,299189.4736842105,1196757.894736842,59837.89473684211
YKYJR0JU36,2021-02-01,Comercio detallista,Bogotá D.C.,Valor alto,3,972500.0,2917500.0,145875.0
